C_Merch_Vendor_Nbr,C_SKU_Nbr,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_sales
769444,1002854865,1535-EVERGREEN,1535,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,45.0,261.17
769444,1002854865,1503-THORNTON,1503,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,321.0,1919.7800000000007
769444,1002854867,1515-GREELEY,1515,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,272.0,1486.4899999999998
769444,1002854863,3210-SCOTTSBLUFF,3210,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,227.0,969.6999999999998
81537,1003620751,6408-MONTE HIEDRA,6408,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,381.0,2143.610000000002
769444,1005894240,0550-WHITE ROCK,0550,1005894240-2X4-2FT PREM SYP GC PT WSHLD,126.0,316.84000000000003
769444,1002854867,3103-GREAT FALLS,3103,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,126.0,722.3900000000001
769444,1005894240,"6549-LAKE WORTH,TX",6549,1005894240-2X4-2FT PREM SYP GC PT WSHLD,2.0,5.54
769444,1002854867,"1501-AURORA, CO",1501,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,189.0,983.4800000000001
81537,1003620742,8201-ST THOMAS,8201,1003620742-2X6-4 PREM SYP AG PT WSHLD,258.0,1861.2199999999996
769444,1005880726,6537-MESQUITE,6537,1005880726-2X10-4FT PRE-CUT LUMBER,0.0,-4.12
769444,1002854866,3102-MISSOULA,3102,1002854866-1X4-4 APP GRD PINE AG RED PT,350.0,1164.8100000000006
769444,1005894240,0542-FT WORTH,0542,1005894240-2X4-2FT PREM SYP GC PT WSHLD,157.0,399.75
769444,1002854867,1524-BROOMFIELD,1524,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,266.0,1382.0600000000009
81537,1003620724,6415-HUMACAO,6415,1003620724-2X4-4 PREM SYP AG PT WSHLD,170.0,914.4300000000001
769444,1005880745,0540-N RICHLAND,0540,1005880745-2X12-4FT PRE-CUT LUMBER,22.0,217.18
769444,1005880697,6941-LITHIA SPGS-THORNTON RD,6941,1005880697-2X8-4FT PRE-CUT LUMBER,35.0,224.56000000000003
769444,1005880697,0542-FT WORTH,0542,1005880697-2X8-4FT PRE-CUT LUMBER,70.0,438.4299999999999
81537,1003620742,6401-BAYAMON,6401,1003620742-2X6-4 PREM SYP AG PT WSHLD,151.0,1089.54
769444,1002854866,1529-LOVELAND,1529,1002854866-1X4-4 APP GRD PINE AG RED PT,388.0,1260.2399999999993
769444,1005880726,0554-N ARLINGTON,0554,1005880726-2X10-4FT PRE-CUT LUMBER,14.0,84.05000000000001
769444,1002854867,1531-CASTLE ROCK,1531,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,280.0,1528.9100000000003
769444,1002854867,1503-THORNTON,1503,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,304.0,1663.259999999999
769444,1002854867,1518-SW COLORADO SPRINGS,1518,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,127.0,697.6000000000001
769444,1002854863,1521-LONGMONT,1521,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,221.0,939.5
769444,1002854863,1534-DURANGO,1534,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,408.0,1822.8899999999999
769444,1002854863,1537-MONTROSE,1537,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,277.0,1207.4099999999996
769444,1002854865,1522-GOLDEN,1522,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,111.0,624.6699999999998
769444,1002854865,1510-ACADEMY BLVD,1510,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,340.0,1878.5200000000002
769444,1005880697,0133-CARTERSVILLE,0133,1005880697-2X8-4FT PRE-CUT LUMBER,78.0,445.18000000000006
769444,1005894240,0537-EULESS,0537,1005894240-2X4-2FT PREM SYP GC PT WSHLD,184.0,457.0599999999999
81537,1003620751,6403-CAGUAS,6403,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,178.0,1005.2899999999985
769444,1002854867,1540-HIGHLANDS RANCH,1540,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,399.0,2241.6299999999997
769444,1005880726,6572-FLOWER MOUND,6572,1005880726-2X10-4FT PRE-CUT LUMBER,32.0,208.64
769444,1002854866,1516-PARKER,1516,1002854866-1X4-4 APP GRD PINE AG RED PT,548.0,1799.5899999999983
769444,1002854867,1523-PIONEER HILLS,1523,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,248.0,1317.3500000000004
769444,1002854867,"3503-SANTA FE, NM",3503,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,177.0,1060.86
769444,1005880697,6513-N FRISCO,6513,1005880697-2X8-4FT PRE-CUT LUMBER,57.0,340.91
769444,1002854866,1550-LAKEWOOD-NORTH,1550,1002854866-1X4-4 APP GRD PINE AG RED PT,305.0,976.6799999999997
769444,1002854866,3104-BOZEMAN,3104,1002854866-1X4-4 APP GRD PINE AG RED PT,274.0,884.2200000000001
769444,1002854863,3102-MISSOULA,3102,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,250.0,1128.0200000000002
769444,1005880745,6505-WAXAHACHIE,6505,1005880745-2X12-4FT PRE-CUT LUMBER,15.0,163.37
769444,1002854863,3502-MONTANO,3502,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,257.0,1149.1500000000005
769444,1005880726,0139-ROME,0139,1005880726-2X10-4FT PRE-CUT LUMBER,28.0,196.84000000000003
81537,1003620724,6403-CAGUAS,6403,1003620724-2X4-4 PREM SYP AG PT WSHLD,391.0,2150.679999999999
81537,1003620742,6409-LOS COLOBOS (E CAROLINA),6409,1003620742-2X6-4 PREM SYP AG PT WSHLD,137.0,1001.3699999999999
81537,1003620742,6405-REXVILLE,6405,1003620742-2X6-4 PREM SYP AG PT WSHLD,97.0,717.66
769444,1002854865,3504-W ALBUQUERQUE,3504,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,245.0,1414.6299999999999
769444,1002854866,1544-N FT COLLINS,1544,1002854866-1X4-4 APP GRD PINE AG RED PT,571.0,1865.319999999998
769444,1005880726,"8413-JASPER, GA",8413,1005880726-2X10-4FT PRE-CUT LUMBER,28.0,201.82999999999998
769444,1005894240,0589-LEMMON AVE,0589,1005894240-2X4-2FT PREM SYP GC PT WSHLD,58.0,116.04
769444,1002854863,1522-GOLDEN,1522,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,152.0,615.5899999999999
769444,1002854865,1546-BOULDER,1546,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,78.0,455.10999999999996
769444,1005880726,6548-KELLER,6548,1005880726-2X10-4FT PRE-CUT LUMBER,52.0,353.25
769444,1002854863,3511-LOS LUNAS,3511,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,191.0,878.4500000000002
769444,1005880745,0528-MCKINNEY,0528,1005880745-2X12-4FT PRE-CUT LUMBER,17.0,199.77999999999997
769444,1005894240,6804-SKILLMAN,6804,1005894240-2X4-2FT PREM SYP GC PT WSHLD,231.0,603.72
769444,1002854863,3104-BOZEMAN,3104,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,261.0,1195.97
769444,1002854865,1540-HIGHLANDS RANCH,1540,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,468.0,2598.960000000001
769444,1002854867,1519-LITTLETON,1519,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,346.0,1835.9599999999994
769444,1002854866,1537-MONTROSE,1537,1002854866-1X4-4 APP GRD PINE AG RED PT,495.0,1615.579999999999
769444,1002854865,3104-BOZEMAN,3104,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,151.0,933.05
769444,1005894240,6940-POWDER SPRINGS,6940,1005894240-2X4-2FT PREM SYP GC PT WSHLD,25.0,64.55
769444,1002854866,3517-RIO RANCHO,3517,1002854866-1X4-4 APP GRD PINE AG RED PT,529.0,1725.8199999999995
769444,1002854866,1551-NORTH AURORA,1551,1002854866-1X4-4 APP GRD PINE AG RED PT,329.0,1074.41
769444,1005894240,6572-FLOWER MOUND,6572,1005894240-2X4-2FT PREM SYP GC PT WSHLD,119.0,310.94000000000005
769444,1005880745,6861-VILLA RICA,6861,1005880745-2X12-4FT PRE-CUT LUMBER,23.0,236.91000000000003
81537,1003620724,6401-BAYAMON,6401,1003620724-2X4-4 PREM SYP AG PT WSHLD,414.0,2155.449999999999
769444,1005894240,6809-W MCKINNEY,6809,1005894240-2X4-2FT PREM SYP GC PT WSHLD,59.0,147.29000000000002
769444,1002854865,1545-STERLING,1545,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,46.0,271.0
769444,1005880726,6861-VILLA RICA,6861,1005880726-2X10-4FT PRE-CUT LUMBER,18.0,130.60000000000002
769444,1005894240,"0587-SOUTHLAKE, TX",0587,1005894240-2X4-2FT PREM SYP GC PT WSHLD,-5.0,-10.85
769444,1005880726,6840-DENTON,6840,1005880726-2X10-4FT PRE-CUT LUMBER,43.0,300.88
769444,1002854863,3508-FARMINGTON,3508,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,292.0,1231.3600000000004
769444,1002854866,"1526-GLENDALE,CO",1526,1002854866-1X4-4 APP GRD PINE AG RED PT,464.0,1514.5299999999984
769444,1005880697,0770-N CHATTANOOGA,0770,1005880697-2X8-4FT PRE-CUT LUMBER,60.0,314.79999999999995
81537,1003620751,6405-REXVILLE,6405,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,225.0,1263.8399999999983
769444,1005894240,6942-CEDARTOWN,6942,1005894240-2X4-2FT PREM SYP GC PT WSHLD,19.0,46.879999999999995
769444,1002854867,3517-RIO RANCHO,3517,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,74.0,372.11
769444,1005894240,6814-N FORT WORTH,6814,1005894240-2X4-2FT PREM SYP GC PT WSHLD,236.0,602.6700000000001
769444,1005880697,1769-FT OGLETHORPE,1769,1005880697-2X8-4FT PRE-CUT LUMBER,39.0,234.51
769444,1002854863,1549-JEFFERSON COUNTY,1549,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,369.0,1488.3099999999997
769444,1002854863,1551-NORTH AURORA,1551,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,383.0,1554.2400000000002
769444,1002854863,1538-NE COLORADO SPRINGS,1538,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,701.0,3003.0199999999986
769444,1005894240,"6568-MANSFIELD,TX",6568,1005894240-2X4-2FT PREM SYP GC PT WSHLD,0.0,0.10999999999999988
769444,1005880697,6940-POWDER SPRINGS,6940,1005880697-2X8-4FT PRE-CUT LUMBER,19.0,121.71
769444,1005880697,6502-ALLEN,6502,1005880697-2X8-4FT PRE-CUT LUMBER,60.0,372.4799999999999
769444,1002854867,1534-DURANGO,1534,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,384.0,2132.7900000000013
769444,1002854866,1542-CANON CITY,1542,1002854866-1X4-4 APP GRD PINE AG RED PT,259.0,856.03
769444,1005880697,6505-WAXAHACHIE,6505,1005880697-2X8-4FT PRE-CUT LUMBER,21.0,122.62
769444,1002854866,6001-CASPER,6001,1002854866-1X4-4 APP GRD PINE AG RED PT,196.0,639.8099999999998
769444,1005880726,0531-ROCKWALL,0531,1005880726-2X10-4FT PRE-CUT LUMBER,61.0,422.85
769444,1005894240,0507-GRAND PRAIRIE,0507,1005894240-2X4-2FT PREM SYP GC PT WSHLD,50.0,125.74999999999997
769444,1002854863,1542-CANON CITY,1542,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,50.0,225.10000000000002
769444,1005880697,8521-WHITE SETTLEMENT,8521,1005880697-2X8-4FT PRE-CUT LUMBER,85.0,530.0400000000002
769444,1005880726,0742-CHATTANOOGA,0742,1005880726-2X10-4FT PRE-CUT LUMBER,22.0,150.37
769444,1005880745,6557-NORTH IRVING,6557,1005880745-2X12-4FT PRE-CUT LUMBER,49.0,545.54
81537,1003620751,6415-HUMACAO,6415,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,102.0,569.8099999999998
769444,1005880697,0139-ROME,0139,1005880697-2X8-4FT PRE-CUT LUMBER,44.0,268.64000000000004
769444,1002854865,1509-GREENWOOD VILLAGE,1509,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,246.0,1320.5300000000002
769444,1002854863,6001-CASPER,6001,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,152.0,652.45
769444,1005880697,6980-DAHLONEGA,6980,1005880697-2X8-4FT PRE-CUT LUMBER,34.0,211.76
769444,1002854866,"1501-AURORA, CO",1501,1002854866-1X4-4 APP GRD PINE AG RED PT,382.0,1242.2999999999988
769444,1005894240,"0132-CARROLLTON, GA",0132,1005894240-2X4-2FT PREM SYP GC PT WSHLD,24.0,57.53
769444,1002854863,"1547-BRIGHTON,CO",1547,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,299.0,1219.68
769444,1005880726,6504-COIT RD,6504,1005880726-2X10-4FT PRE-CUT LUMBER,27.0,188.01
769444,1005880745,1750-BLAIRSVILLE,1750,1005880745-2X12-4FT PRE-CUT LUMBER,26.0,236.10999999999999
769444,1005880745,0507-GRAND PRAIRIE,0507,1005880745-2X12-4FT PRE-CUT LUMBER,8.0,75.49000000000001
81537,1003620742,6402-CAROLINA,6402,1003620742-2X6-4 PREM SYP AG PT WSHLD,135.0,967.8499999999999
769444,1002854866,1546-BOULDER,1546,1002854866-1X4-4 APP GRD PINE AG RED PT,379.0,1240.2800000000007
769444,1002854863,1511-PUEBLO,1511,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,116.0,462.65000000000003
769444,1005880697,"0145-CANTON, GA",0145,1005880697-2X8-4FT PRE-CUT LUMBER,35.0,212.19
769444,1002854865,3501-EUBANK,3501,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,165.0,960.85
769444,1002854867,1510-ACADEMY BLVD,1510,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,178.0,988.5299999999997
769444,1002854866,"3503-SANTA FE, NM",3503,1002854866-1X4-4 APP GRD PINE AG RED PT,451.0,1494.3099999999995
769444,1005880726,6557-NORTH IRVING,6557,1005880726-2X10-4FT PRE-CUT LUMBER,35.0,245.59
769444,1005880697,6562-THE COLONY,6562,1005880697-2X8-4FT PRE-CUT LUMBER,21.0,121.73000000000002
769444,1002854866,3502-MONTANO,3502,1002854866-1X4-4 APP GRD PINE AG RED PT,515.0,1696.4099999999978
769444,1005894240,6941-LITHIA SPGS-THORNTON RD,6941,1005894240-2X4-2FT PREM SYP GC PT WSHLD,65.0,152.33999999999997
769444,1005880726,0174-DAWSONVILLE,0174,1005880726-2X10-4FT PRE-CUT LUMBER,37.0,273.41999999999996
769444,1005880745,6548-KELLER,6548,1005880745-2X12-4FT PRE-CUT LUMBER,32.0,325.25
769444,1005880726,6942-CEDARTOWN,6942,1005880726-2X10-4FT PRE-CUT LUMBER,24.0,164.83
769444,1002854865,1508-PARK MEADOWS,1508,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,98.0,596.8299999999999
769444,1005894240,6589-WYLIE,6589,1005894240-2X4-2FT PREM SYP GC PT WSHLD,149.0,390.4000000000001
769444,1005894240,1769-FT OGLETHORPE,1769,1005894240-2X4-2FT PREM SYP GC PT WSHLD,50.0,126.45
769444,1002854867,1542-CANON CITY,1542,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,129.0,791.71
81537,1003620742,8622-ST CROIX,8622,1003620742-2X6-4 PREM SYP AG PT WSHLD,252.0,1867.7399999999986
81537,1003620751,6401-BAYAMON,6401,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,244.0,1363.7500000000014
769444,1002854863,1506-LOUISVILLE,1506,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,99.0,416.4000000000001
769444,1002854865,1537-MONTROSE,1537,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,121.0,805.51
769444,1002854866,3210-SCOTTSBLUFF,3210,1002854866-1X4-4 APP GRD PINE AG RED PT,306.0,984.4
769444,1002854863,3504-W ALBUQUERQUE,3504,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,422.0,1755.3599999999994
769444,1005894240,6978-BROOKWOOD,6978,1005894240-2X4-2FT PREM SYP GC PT WSHLD,0.0,0.0
769444,1002854867,1537-MONTROSE,1537,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,203.0,1105.8100000000002
81537,1003620724,6408-MONTE HIEDRA,6408,1003620724-2X4-4 PREM SYP AG PT WSHLD,361.0,1965.9399999999996
769444,1005880726,0589-LEMMON AVE,0589,1005880726-2X10-4FT PRE-CUT LUMBER,31.0,206.04
769444,1005894240,6513-N FRISCO,6513,1005894240-2X4-2FT PREM SYP GC PT WSHLD,114.0,297.09000000000003
769444,1005894240,0598-FOREST LANE,0598,1005894240-2X4-2FT PREM SYP GC PT WSHLD,0.0,0.0
769444,1002854865,1507-DENVER SW,1507,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,293.0,1670.9600000000003
769444,1005880697,6589-WYLIE,6589,1005880697-2X8-4FT PRE-CUT LUMBER,101.0,620.15
769444,1005880697,"0132-CARROLLTON, GA",0132,1005880697-2X8-4FT PRE-CUT LUMBER,9.0,51.4
81537,1003620742,6415-HUMACAO,6415,1003620742-2X6-4 PREM SYP AG PT WSHLD,108.0,765.47
769444,1005894240,6502-ALLEN,6502,1005894240-2X4-2FT PREM SYP GC PT WSHLD,115.0,273.75
769444,1002854863,1535-EVERGREEN,1535,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,166.0,730.99
769444,1005880745,6980-DAHLONEGA,6980,1005880745-2X12-4FT PRE-CUT LUMBER,22.0,237.97000000000003
769444,1005880726,1771-BLUE RIDGE,1771,1005880726-2X10-4FT PRE-CUT LUMBER,46.0,329.65999999999997
769444,1005880745,0743-CLEVELAND,0743,1005880745-2X12-4FT PRE-CUT LUMBER,22.0,214.36
769444,1002854863,1531-CASTLE ROCK,1531,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,288.0,1204.1599999999996
769444,1002854867,1529-LOVELAND,1529,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,308.0,1665.49
769444,1005880726,6513-N FRISCO,6513,1005880726-2X10-4FT PRE-CUT LUMBER,41.0,287.90000000000003
769444,1005880745,0541-ARLINGTON,0541,1005880745-2X12-4FT PRE-CUT LUMBER,32.0,355.45
769444,1002854865,1542-CANON CITY,1542,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,27.0,155.62
81537,1003620751,6411-PONCE,6411,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,106.0,601.0200000000003
769444,1002854863,1541-MONUMENT,1541,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,290.0,1208.44
769444,1002854865,1550-LAKEWOOD-NORTH,1550,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,95.0,574.5300000000001
769444,1005880726,6804-SKILLMAN,6804,1005880726-2X10-4FT PRE-CUT LUMBER,51.0,341.7
769444,1005880697,0151-PAULDING COUNTY,0151,1005880697-2X8-4FT PRE-CUT LUMBER,26.0,167.48
769444,1002854863,1510-ACADEMY BLVD,1510,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,489.0,1974.8999999999996
769444,1005880697,0137-DALTON,0137,1005880697-2X8-4FT PRE-CUT LUMBER,21.0,125.9
769444,1005894240,"0145-CANTON, GA",0145,1005894240-2X4-2FT PREM SYP GC PT WSHLD,17.0,42.75
81537,1003620751,6412-HATILLO,6412,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,413.0,2316.1100000000015
769444,1005880697,0537-EULESS,0537,1005880697-2X8-4FT PRE-CUT LUMBER,40.0,233.21000000000004
769444,1002854865,3106-HELENA,3106,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,195.0,1305.2099999999998
769444,1005880697,6809-W MCKINNEY,6809,1005880697-2X8-4FT PRE-CUT LUMBER,30.0,194.87
81537,1003620751,6409-LOS COLOBOS (E CAROLINA),6409,1003620751-1X6-4 APP GRD PINE AG PRESSURE-TREAT,315.0,1750.5800000000022
769444,1002854865,1504-COLORADO SPRINGS,1504,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,183.0,982.48
769444,1005880726,6833-CENTRAL PLANO,6833,1005880726-2X10-4FT PRE-CUT LUMBER,29.0,194.43
769444,1002854865,6004-SHERIDAN,6004,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,213.0,1310.2999999999995
769444,1002854867,1512-FT COLLINS,1512,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,236.0,1237.36
769444,1002854866,1540-HIGHLANDS RANCH,1540,1002854866-1X4-4 APP GRD PINE AG RED PT,622.0,2026.729999999997
769444,1002854863,1509-GREENWOOD VILLAGE,1509,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,422.0,1701.7999999999997
769444,1005880697,0528-MCKINNEY,0528,1005880697-2X8-4FT PRE-CUT LUMBER,35.0,168.42000000000002
769444,1005880697,0551-W PLANO,0551,1005880697-2X8-4FT PRE-CUT LUMBER,33.0,213.53000000000003
769444,1002854865,1513-GRAND JUNCTION,1513,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,171.0,1094.18
769444,1005880726,0143-DOUGLASVILLE,0143,1005880726-2X10-4FT PRE-CUT LUMBER,9.0,56.37
769444,1005894240,1750-BLAIRSVILLE,1750,1005894240-2X4-2FT PREM SYP GC PT WSHLD,5.0,12.25
769444,1002854863,1502-ARVADA,1502,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,575.0,2390.600000000001
769444,1005880745,0524-LEWISVILLE,0524,1005880745-2X12-4FT PRE-CUT LUMBER,43.0,474.24
769444,1002854866,3507-SW ALBUQUERQUE,3507,1002854866-1X4-4 APP GRD PINE AG RED PT,403.0,1321.9499999999996
769444,1002854867,1548-N THORNTON,1548,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,142.0,756.0400000000002
769444,1005880726,"6581-ROANOKE,TX",6581,1005880726-2X10-4FT PRE-CUT LUMBER,39.0,277.68999999999994
769444,1002854867,3104-BOZEMAN,3104,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,168.0,1001.6099999999998
769444,1002854863,1512-FT COLLINS,1512,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,293.0,1264.2900000000004
769444,1002854867,1549-JEFFERSON COUNTY,1549,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,309.0,1569.5699999999997
769444,1005880745,1771-BLUE RIDGE,1771,1005880745-2X12-4FT PRE-CUT LUMBER,11.0,118.66
769444,1002854867,3502-MONTANO,3502,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,130.0,757.0100000000002
769444,1005880726,6562-THE COLONY,6562,1005880726-2X10-4FT PRE-CUT LUMBER,19.0,119.48
769444,1005894240,8521-WHITE SETTLEMENT,8521,1005894240-2X4-2FT PREM SYP GC PT WSHLD,145.0,379.62999999999994
769444,1002854866,1525-AVON/VAIL,1525,1002854866-1X4-4 APP GRD PINE AG RED PT,268.0,894.4900000000002
769444,1005894240,1771-BLUE RIDGE,1771,1005894240-2X4-2FT PREM SYP GC PT WSHLD,10.0,26.099999999999998
769444,1005894240,0742-CHATTANOOGA,0742,1005894240-2X4-2FT PREM SYP GC PT WSHLD,33.0,81.15
769444,1002854863,1525-AVON/VAIL,1525,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,166.0,738.1800000000002
769444,1002854866,1548-N THORNTON,1548,1002854866-1X4-4 APP GRD PINE AG RED PT,513.0,1693.889999999998
769444,1005880697,6533-PRECINCT LINE,6533,1005880697-2X8-4FT PRE-CUT LUMBER,-1.0,-4.77
769444,1002854867,1535-EVERGREEN,1535,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,69.0,432.4800000000001
769444,1002854867,3501-EUBANK,3501,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,169.0,953.8400000000001
769444,1002854866,1513-GRAND JUNCTION,1513,1002854866-1X4-4 APP GRD PINE AG RED PT,359.0,1177.7299999999998
769444,1002854867,1521-LONGMONT,1521,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,229.0,1343.1000000000004
769444,1005880745,0143-DOUGLASVILLE,0143,1005880745-2X12-4FT PRE-CUT LUMBER,6.0,51.79
769444,1005880726,"6549-LAKE WORTH,TX",6549,1005880726-2X10-4FT PRE-CUT LUMBER,9.0,69.48
769444,1002854865,1531-CASTLE ROCK,1531,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,207.0,1166.0599999999997
769444,1005880745,0531-ROCKWALL,0531,1005880745-2X12-4FT PRE-CUT LUMBER,43.0,438.94
769444,1005880726,0540-N RICHLAND,0540,1005880726-2X10-4FT PRE-CUT LUMBER,34.0,238.82
769444,1002854867,3106-HELENA,3106,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,144.0,859.8300000000004
769444,1005880697,6840-DENTON,6840,1005880697-2X8-4FT PRE-CUT LUMBER,101.0,645.8799999999999
769444,1002854865,6001-CASPER,6001,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,78.0,499.54999999999995
769444,1005880745,1769-FT OGLETHORPE,1769,1005880745-2X12-4FT PRE-CUT LUMBER,52.0,548.69
769444,1002854865,1506-LOUISVILLE,1506,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,64.0,339.25
769444,1005880745,0537-EULESS,0537,1005880745-2X12-4FT PRE-CUT LUMBER,10.0,97.8
81537,1003620742,6407-MAYAGUEZ,6407,1003620742-2X6-4 PREM SYP AG PT WSHLD,233.0,1724.7900000000004
769444,1002854865,1520-BEAR VALLEY,1520,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,61.0,335.5300000000001
769444,1005880726,6814-N FORT WORTH,6814,1005880726-2X10-4FT PRE-CUT LUMBER,90.0,643.1400000000001
769444,1005880726,0542-FT WORTH,0542,1005880726-2X10-4FT PRE-CUT LUMBER,26.0,176.77999999999997
769444,1002854863,1546-BOULDER,1546,1002854863-2X4-4 PREM SYP GC RED PT WSHLD,189.0,781.4200000000001
769444,1005880697,4907-FRANKLIN,4907,1005880697-2X8-4FT PRE-CUT LUMBER,-16.0,-107.36
769444,1002854867,1509-GREENWOOD VILLAGE,1509,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,224.0,1181.5399999999997
81537,1003620742,6411-PONCE,6411,1003620742-2X6-4 PREM SYP AG PT WSHLD,391.0,2817.1899999999996
769444,1002854865,1512-FT COLLINS,1512,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,260.0,1465.16
769444,1005880745,6804-SKILLMAN,6804,1005880745-2X12-4FT PRE-CUT LUMBER,52.0,591.0600000000001
769444,1005880697,"6581-ROANOKE,TX",6581,1005880697-2X8-4FT PRE-CUT LUMBER,76.0,481.59000000000003
81537,1003620724,6407-MAYAGUEZ,6407,1003620724-2X4-4 PREM SYP AG PT WSHLD,206.0,1103.93
769444,1002854867,"1526-GLENDALE,CO",1526,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,225.0,1233.6000000000004
769444,1002854866,1509-GREENWOOD VILLAGE,1509,1002854866-1X4-4 APP GRD PINE AG RED PT,798.0,2600.1599999999944
769444,1002854865,1528-SADDLEROCK,1528,1002854865-2X6-4 PREM SYP GC RED PT WSHLD,300.0,1653.9699999999996
769444,1002854867,6002-CHEYENNE,6002,1002854867-5/4X6-4 PREM SYP AG RED PT WSHLD,46.0,274.88
769444,1005880726,6505-WAXAHACHIE,6505,1005880726-2X10-4FT PRE-CUT LUMBER,60.0,418.4599999999999
769444,1005880745,0542-FT WORTH,0542,1005880745-2X12-4FT PRE-CUT LUMBER,19.0,218.19
