Class,Manuf_Part_Number_Plus,SKU_Nbr,Short_Week,SKU,Sales_Units,Sales_Dollars
021-008-FENCING,UNKNOWN,1000031150,FW 201922,1000031150-4X4-8 VINYL FENCE POST,63,954.90000000000009
021-008-FENCING,UNKNOWN,1000031150,FW 201825,1000031150-4X4-8 VINYL FENCE POST,245,4663.7400000000007
021-008-FENCING,UNKNOWN,1000031150,FW 202026,1000031150-4X4-8 VINYL FENCE POST,1,19.98
021-008-FENCING,UNKNOWN,1000031150,FW 201834,1000031150-4X4-8 VINYL FENCE POST,154,2959.79
021-008-FENCING,UNKNOWN,1000031150,FW 201814,1000031150-4X4-8 VINYL FENCE POST,182,3462.4400000000005
021-008-FENCING,UNKNOWN,1000031150,FW 201901,1000031150-4X4-8 VINYL FENCE POST,2,30
021-008-FENCING,UNKNOWN,1000031150,FW 201819,1000031150-4X4-8 VINYL FENCE POST,269,5118.91
021-008-FENCING,UNKNOWN,1000031150,FW 201801,1000031150-4X4-8 VINYL FENCE POST,15,295.86
021-008-FENCING,UNKNOWN,1000031150,FW 201929,1000031150-4X4-8 VINYL FENCE POST,60,419
021-008-FENCING,UNKNOWN,1000031150,FW 201905,1000031150-4X4-8 VINYL FENCE POST,22,411.48
021-008-FENCING,UNKNOWN,1000031150,FW 201835,1000031150-4X4-8 VINYL FENCE POST,173,3324.7000000000003
021-008-FENCING,UNKNOWN,1000031150,FW 201813,1000031150-4X4-8 VINYL FENCE POST,297,5630.3500000000013
021-008-FENCING,UNKNOWN,1000031150,FW 201749,1000031150-4X4-8 VINYL FENCE POST,-9,-170.23
021-008-FENCING,UNKNOWN,1000031150,FW 201848,1000031150-4X4-8 VINYL FENCE POST,0,-3
021-008-FENCING,UNKNOWN,1000031150,FW 201927,1000031150-4X4-8 VINYL FENCE POST,81,493.56000000000006
021-008-FENCING,UNKNOWN,1000031150,FW 201816,1000031150-4X4-8 VINYL FENCE POST,267,5070.2199999999993
021-008-FENCING,UNKNOWN,1000031150,FW 201924,1000031150-4X4-8 VINYL FENCE POST,20,264.46
021-008-FENCING,116088,386668,FW 201949,"386668-4""X4"" NEW ENGLAND POST CAP",99,416.15000000000003
021-008-FENCING,116088,386668,FW 201828,"386668-4""X4"" NEW ENGLAND POST CAP",238,1163.4100000000005
021-008-FENCING,116088,386668,FW 201844,"386668-4""X4"" NEW ENGLAND POST CAP",69,339.99000000000007
021-008-FENCING,116088,386668,FW 201929,"386668-4""X4"" NEW ENGLAND POST CAP",284,1380.7900000000004
021-008-FENCING,116088,386668,FW 202029,"386668-4""X4"" NEW ENGLAND POST CAP",592,2880.6100000000006
021-008-FENCING,116088,386668,FW 202034,"386668-4""X4"" NEW ENGLAND POST CAP",482,2313.900000000001
021-008-FENCING,116088,386668,FW 202002,"386668-4""X4"" NEW ENGLAND POST CAP",73,363.82000000000011
021-008-FENCING,116088,386668,FW 201925,"386668-4""X4"" NEW ENGLAND POST CAP",359,1810.1600000000008
021-008-FENCING,116088,386668,FW 201843,"386668-4""X4"" NEW ENGLAND POST CAP",37,208.92999999999998
021-008-FENCING,116088,386668,FW 201950,"386668-4""X4"" NEW ENGLAND POST CAP",51,198.90999999999997
021-008-FENCING,116088,386668,FW 202019,"386668-4""X4"" NEW ENGLAND POST CAP",771,4054.1900000000014
021-008-FENCING,116088,386668,FW 202033,"386668-4""X4"" NEW ENGLAND POST CAP",349,1738.3800000000008
021-008-FENCING,116088,386668,FW 201912,"386668-4""X4"" NEW ENGLAND POST CAP",210,981.16000000000042
021-008-FENCING,116088,386668,FW 201838,"386668-4""X4"" NEW ENGLAND POST CAP",161,763.73000000000013
021-008-FENCING,116088,386668,FW 201904,"386668-4""X4"" NEW ENGLAND POST CAP",96,363.6
021-008-FENCING,116088,386668,FW 201802,"386668-4""X4"" NEW ENGLAND POST CAP",21,101.38999999999999
021-008-FENCING,116088,386668,FW 201810,"386668-4""X4"" NEW ENGLAND POST CAP",138,671.86000000000035
021-008-FENCING,116088,386668,FW 202030,"386668-4""X4"" NEW ENGLAND POST CAP",444,2161.1600000000008
021-008-FENCING,116088,386668,FW 201920,"386668-4""X4"" NEW ENGLAND POST CAP",290,1333.8000000000009
021-008-FENCING,116088,386668,FW 201831,"386668-4""X4"" NEW ENGLAND POST CAP",162,780.27000000000032
021-008-FENCING,116088,386668,FW 201928,"386668-4""X4"" NEW ENGLAND POST CAP",369,1795.2800000000011
021-008-FENCING,116088,386668,FW 201916,"386668-4""X4"" NEW ENGLAND POST CAP",278,1359.380000000001
021-008-FENCING,116088,386668,FW 201845,"386668-4""X4"" NEW ENGLAND POST CAP",51,237.47
021-008-FENCING,116088,386668,FW 201751,"386668-4""X4"" NEW ENGLAND POST CAP",9,44.23
021-008-FENCING,116088,386668,FW 201944,"386668-4""X4"" NEW ENGLAND POST CAP",64,303.2
021-008-FENCING,116088,386668,FW 201922,"386668-4""X4"" NEW ENGLAND POST CAP",306,1523.3500000000008
021-008-FENCING,116088,386668,FW 202041,"386668-4""X4"" NEW ENGLAND POST CAP",335,1672.0800000000004
021-008-FENCING,116088,386668,FW 202046,"386668-4""X4"" NEW ENGLAND POST CAP",309,1523.1800000000007
021-008-FENCING,116088,386668,FW 201947,"386668-4""X4"" NEW ENGLAND POST CAP",29,131.79999999999998
021-008-FENCING,116088,386668,FW 201811,"386668-4""X4"" NEW ENGLAND POST CAP",183,883.65000000000032
021-008-FENCING,116088,386668,FW 201826,"386668-4""X4"" NEW ENGLAND POST CAP",170,819.94000000000028
021-008-FENCING,116088,386668,FW 202102,"386668-4""X4"" NEW ENGLAND POST CAP",36,177.92000000000002
021-008-FENCING,116088,386668,FW 201933,"386668-4""X4"" NEW ENGLAND POST CAP",169,838.24000000000024
021-008-FENCING,116088,386668,FW 202022,"386668-4""X4"" NEW ENGLAND POST CAP",637,3109.7400000000007
021-008-FENCING,116088,386668,FW 201919,"386668-4""X4"" NEW ENGLAND POST CAP",238,1154.6800000000005
021-008-FENCING,116088,386668,FW 202001,"386668-4""X4"" NEW ENGLAND POST CAP",48,240.16
021-008-FENCING,116088,386668,FW 202012,"386668-4""X4"" NEW ENGLAND POST CAP",621,3195.6000000000013
021-008-FENCING,116088,386668,FW 202042,"386668-4""X4"" NEW ENGLAND POST CAP",304,1447.6000000000004
021-008-FENCING,116088,386668,FW 201930,"386668-4""X4"" NEW ENGLAND POST CAP",251,1229.7100000000005
021-008-FENCING,116088,386668,FW 201815,"386668-4""X4"" NEW ENGLAND POST CAP",323,1613.5900000000001
021-008-FENCING,116088,386668,FW 201913,"386668-4""X4"" NEW ENGLAND POST CAP",239,1104.4800000000005
021-008-FENCING,116088,386668,FW 201842,"386668-4""X4"" NEW ENGLAND POST CAP",22,119.29999999999998
021-008-FENCING,116088,386668,FW 201835,"386668-4""X4"" NEW ENGLAND POST CAP",168,820.95
021-008-FENCING,116088,386668,FW 201938,"386668-4""X4"" NEW ENGLAND POST CAP",140,691.47000000000037
021-008-FENCING,116088,386668,FW 201906,"386668-4""X4"" NEW ENGLAND POST CAP",134,510.13000000000022
021-008-FENCING,116088,386668,FW 201830,"386668-4""X4"" NEW ENGLAND POST CAP",236,1171.6400000000003
021-008-FENCING,116088,386668,FW 201841,"386668-4""X4"" NEW ENGLAND POST CAP",117,579.89
021-008-FENCING,116088,386668,FW 202024,"386668-4""X4"" NEW ENGLAND POST CAP",617,2845.8200000000006
021-008-FENCING,116088,386668,FW 202050,"386668-4""X4"" NEW ENGLAND POST CAP",167,818.31000000000006
021-008-FENCING,116088,386668,FW 201911,"386668-4""X4"" NEW ENGLAND POST CAP",334,1463.4700000000007
021-008-FENCING,116088,386668,FW 201848,"386668-4""X4"" NEW ENGLAND POST CAP",33,138.26999999999998
021-008-FENCING,116088,386668,FW 201940,"386668-4""X4"" NEW ENGLAND POST CAP",134,660.6600000000002
021-008-FENCING,116088,386668,FW 201948,"386668-4""X4"" NEW ENGLAND POST CAP",48,228.55999999999997
021-008-FENCING,116088,386668,FW 202032,"386668-4""X4"" NEW ENGLAND POST CAP",484,2348.3200000000006
021-008-FENCING,116088,386668,FW 201822,"386668-4""X4"" NEW ENGLAND POST CAP",256,1256.6400000000006
021-008-FENCING,116088,386668,FW 202039,"386668-4""X4"" NEW ENGLAND POST CAP",228,1156.7800000000007
021-008-FENCING,116088,386668,FW 201908,"386668-4""X4"" NEW ENGLAND POST CAP",217,888.07000000000062
021-008-FENCING,116088,386668,FW 201917,"386668-4""X4"" NEW ENGLAND POST CAP",322,1540.6900000000007
021-008-FENCING,116088,386668,FW 201827,"386668-4""X4"" NEW ENGLAND POST CAP",133,637.38000000000022
021-008-FENCING,116088,386668,FW 201847,"386668-4""X4"" NEW ENGLAND POST CAP",34,161.9
021-008-FENCING,116088,386668,FW 202043,"386668-4""X4"" NEW ENGLAND POST CAP",186,910.49000000000024
021-008-FENCING,116088,386668,FW 201914,"386668-4""X4"" NEW ENGLAND POST CAP",229,1113.4400000000003
021-008-FENCING,116088,386668,FW 201801,"386668-4""X4"" NEW ENGLAND POST CAP",56,278.82
021-008-FENCING,116088,386668,FW 201907,"386668-4""X4"" NEW ENGLAND POST CAP",222,705.56000000000017
021-008-FENCING,116088,386668,FW 202016,"386668-4""X4"" NEW ENGLAND POST CAP",1133,5958.9100000000044
021-008-FENCING,116088,386668,FW 201819,"386668-4""X4"" NEW ENGLAND POST CAP",290,1413.3400000000006
021-008-FENCING,116088,386668,FW 202010,"386668-4""X4"" NEW ENGLAND POST CAP",546,2697.4900000000007
021-008-FENCING,116088,386668,FW 201821,"386668-4""X4"" NEW ENGLAND POST CAP",348,1790.8200000000013
021-008-FENCING,116088,386668,FW 201846,"386668-4""X4"" NEW ENGLAND POST CAP",24,90.149999999999991
021-008-FENCING,116088,386668,FW 201814,"386668-4""X4"" NEW ENGLAND POST CAP",280,1336.7400000000005
021-008-FENCING,116088,386668,FW 202027,"386668-4""X4"" NEW ENGLAND POST CAP",390,1911.9600000000014
021-008-FENCING,116088,386668,FW 201936,"386668-4""X4"" NEW ENGLAND POST CAP",349,1750.1600000000003
021-008-FENCING,116088,386668,FW 201902,"386668-4""X4"" NEW ENGLAND POST CAP",-2,4.3
021-008-FENCING,116088,386668,FW 202049,"386668-4""X4"" NEW ENGLAND POST CAP",218,1102.88
021-008-FENCING,116088,386668,FW 201946,"386668-4""X4"" NEW ENGLAND POST CAP",67,330.57
021-008-FENCING,116088,386668,FW 202044,"386668-4""X4"" NEW ENGLAND POST CAP",259,1268.9000000000005
021-008-FENCING,116088,386668,FW 201817,"386668-4""X4"" NEW ENGLAND POST CAP",408,1829.5500000000009
021-008-FENCING,116088,386668,FW 201921,"386668-4""X4"" NEW ENGLAND POST CAP",271,1345.9900000000009
021-008-FENCING,116088,386668,FW 201935,"386668-4""X4"" NEW ENGLAND POST CAP",291,1421.1600000000003
021-008-FENCING,116088,386668,FW 202048,"386668-4""X4"" NEW ENGLAND POST CAP",126,612.56
021-008-FENCING,116088,386668,FW 201825,"386668-4""X4"" NEW ENGLAND POST CAP",253,1246.0400000000006
021-008-FENCING,116088,386668,FW 202045,"386668-4""X4"" NEW ENGLAND POST CAP",229,1099.5600000000002
021-008-FENCING,116088,386668,FW 201750,"386668-4""X4"" NEW ENGLAND POST CAP",25,123.25
021-008-FENCING,116088,386668,FW 201807,"386668-4""X4"" NEW ENGLAND POST CAP",81,401.79000000000019
021-008-FENCING,116088,386668,FW 202025,"386668-4""X4"" NEW ENGLAND POST CAP",247,1154.3100000000002
021-008-FENCING,116088,386668,FW 201809,"386668-4""X4"" NEW ENGLAND POST CAP",93,457.75000000000017
021-008-FENCING,116088,386668,FW 201924,"386668-4""X4"" NEW ENGLAND POST CAP",251,1189.1800000000003
021-008-FENCING,116088,386668,FW 202040,"386668-4""X4"" NEW ENGLAND POST CAP",269,1319.5800000000004
021-008-FENCING,116088,386668,FW 201816,"386668-4""X4"" NEW ENGLAND POST CAP",371,1805.2200000000007
021-008-FENCING,116088,386668,FW 202036,"386668-4""X4"" NEW ENGLAND POST CAP",382,2016.3000000000002
021-008-FENCING,116088,386668,FW 201951,"386668-4""X4"" NEW ENGLAND POST CAP",86,428.08
021-008-FENCING,116088,386668,FW 201833,"386668-4""X4"" NEW ENGLAND POST CAP",125,554.08000000000015
021-008-FENCING,116088,386668,FW 202021,"386668-4""X4"" NEW ENGLAND POST CAP",815,4080.4699999999975
021-008-FENCING,116088,386668,FW 201853,"386668-4""X4"" NEW ENGLAND POST CAP",12,48.25
021-008-FENCING,116088,386668,FW 201839,"386668-4""X4"" NEW ENGLAND POST CAP",90,403.50000000000011
021-008-FENCING,116088,386668,FW 202028,"386668-4""X4"" NEW ENGLAND POST CAP",424,2104.6800000000012
021-008-FENCING,116088,386668,FW 201850,"386668-4""X4"" NEW ENGLAND POST CAP",48,172.29
021-008-FENCING,116088,386668,FW 202003,"386668-4""X4"" NEW ENGLAND POST CAP",67,334.26
021-008-FENCING,116088,386668,FW 201829,"386668-4""X4"" NEW ENGLAND POST CAP",113,553.67000000000019
021-008-FENCING,116088,386668,FW 201952,"386668-4""X4"" NEW ENGLAND POST CAP",79,383.19
021-008-FENCING,116088,386668,FW 201849,"386668-4""X4"" NEW ENGLAND POST CAP",23,90.890000000000015
021-008-FENCING,116088,386668,FW 202031,"386668-4""X4"" NEW ENGLAND POST CAP",615,3015.130000000001
021-008-FENCING,116088,386668,FW 202052,"386668-4""X4"" NEW ENGLAND POST CAP",140,685.17000000000007
021-008-FENCING,116088,386668,FW 201931,"386668-4""X4"" NEW ENGLAND POST CAP",311,1545.6000000000008
021-008-FENCING,116088,386668,FW 201927,"386668-4""X4"" NEW ENGLAND POST CAP",325,1609.4700000000009
021-008-FENCING,116088,386668,FW 202015,"386668-4""X4"" NEW ENGLAND POST CAP",928,4675.9599999999919
021-008-FENCING,116088,386668,FW 202006,"386668-4""X4"" NEW ENGLAND POST CAP",159,794.21000000000026
021-008-FENCING,116088,386668,FW 201915,"386668-4""X4"" NEW ENGLAND POST CAP",312,1504.9700000000005
021-008-FENCING,116088,386668,FW 201939,"386668-4""X4"" NEW ENGLAND POST CAP",162,791.50000000000045
021-008-FENCING,116088,386668,FW 202008,"386668-4""X4"" NEW ENGLAND POST CAP",132,667.96000000000015
021-008-FENCING,116088,386668,FW 201749,"386668-4""X4"" NEW ENGLAND POST CAP",16,69.1
021-008-FENCING,116088,386668,FW 202014,"386668-4""X4"" NEW ENGLAND POST CAP",968,4939.6199999999953
021-008-FENCING,116088,386668,FW 201752,"386668-4""X4"" NEW ENGLAND POST CAP",11,54.67
021-008-FENCING,116088,386668,FW 201852,"386668-4""X4"" NEW ENGLAND POST CAP",9,44.36
021-008-FENCING,116088,386668,FW 201903,"386668-4""X4"" NEW ENGLAND POST CAP",14,54.369999999999983
021-008-FENCING,116088,386668,FW 202026,"386668-4""X4"" NEW ENGLAND POST CAP",275,1385.4700000000005
021-008-FENCING,116088,386668,FW 202004,"386668-4""X4"" NEW ENGLAND POST CAP",74,382.20000000000005
021-008-FENCING,116088,386668,FW 202023,"386668-4""X4"" NEW ENGLAND POST CAP",495,2336.610000000001
021-008-FENCING,116088,386668,FW 202009,"386668-4""X4"" NEW ENGLAND POST CAP",318,1590.0700000000002
021-008-FENCING,116088,386668,FW 201806,"386668-4""X4"" NEW ENGLAND POST CAP",16,74.019999999999982
021-008-FENCING,116088,386668,FW 201910,"386668-4""X4"" NEW ENGLAND POST CAP",428,1314.2400000000007
021-008-FENCING,116088,386668,FW 202011,"386668-4""X4"" NEW ENGLAND POST CAP",527,2677.4500000000003
021-008-FENCING,116088,386668,FW 202037,"386668-4""X4"" NEW ENGLAND POST CAP",263,1305.5000000000005
021-008-FENCING,116088,386668,FW 201945,"386668-4""X4"" NEW ENGLAND POST CAP",146,653.47000000000014
021-008-FENCING,116088,386668,FW 201909,"386668-4""X4"" NEW ENGLAND POST CAP",213,934.74000000000046
021-008-FENCING,116088,386668,FW 202005,"386668-4""X4"" NEW ENGLAND POST CAP",153,765.82000000000028
021-008-FENCING,116088,386668,FW 201820,"386668-4""X4"" NEW ENGLAND POST CAP",372,1720.2100000000005
021-008-FENCING,116088,386668,FW 201832,"386668-4""X4"" NEW ENGLAND POST CAP",128,624.82000000000028
021-008-FENCING,116088,386668,FW 201943,"386668-4""X4"" NEW ENGLAND POST CAP",70,335.65000000000009
021-008-FENCING,116088,386668,FW 201804,"386668-4""X4"" NEW ENGLAND POST CAP",-2,-11.430000000000017
021-008-FENCING,116088,386668,FW 202035,"386668-4""X4"" NEW ENGLAND POST CAP",220,1077.7900000000004
021-008-FENCING,116088,386668,FW 202013,"386668-4""X4"" NEW ENGLAND POST CAP",764,3916.9100000000003
021-008-FENCING,116088,386668,FW 201836,"386668-4""X4"" NEW ENGLAND POST CAP",116,560.01000000000022
021-008-FENCING,116088,386668,FW 201824,"386668-4""X4"" NEW ENGLAND POST CAP",217,1033.5900000000006
021-008-FENCING,116088,386668,FW 201823,"386668-4""X4"" NEW ENGLAND POST CAP",196,976.45000000000039
021-008-FENCING,116088,386668,FW 201812,"386668-4""X4"" NEW ENGLAND POST CAP",226,1061.2900000000006
021-008-FENCING,116088,386668,FW 201808,"386668-4""X4"" NEW ENGLAND POST CAP",43,207.95999999999998
021-008-FENCING,116088,386668,FW 201932,"386668-4""X4"" NEW ENGLAND POST CAP",328,1602.0000000000005
021-008-FENCING,116088,386668,FW 201813,"386668-4""X4"" NEW ENGLAND POST CAP",269,1296.3500000000004
021-008-FENCING,116088,386668,FW 201941,"386668-4""X4"" NEW ENGLAND POST CAP",111,527.76
021-008-FENCING,116088,386668,FW 202007,"386668-4""X4"" NEW ENGLAND POST CAP",216,1083.0900000000001
021-008-FENCING,116088,386668,FW 201837,"386668-4""X4"" NEW ENGLAND POST CAP",185,834.75000000000023
021-008-FENCING,116088,386668,FW 201901,"386668-4""X4"" NEW ENGLAND POST CAP",14,61.689999999999991
021-008-FENCING,116088,386668,FW 201803,"386668-4""X4"" NEW ENGLAND POST CAP",82,407.54000000000013
021-008-FENCING,116088,386668,FW 201937,"386668-4""X4"" NEW ENGLAND POST CAP",170,797.90000000000055
021-008-FENCING,116088,386668,FW 201923,"386668-4""X4"" NEW ENGLAND POST CAP",290,1416.5300000000009
021-008-FENCING,116088,386668,FW 201918,"386668-4""X4"" NEW ENGLAND POST CAP",347,1548.620000000001
021-008-FENCING,116088,386668,FW 201818,"386668-4""X4"" NEW ENGLAND POST CAP",316,1490.5900000000011
021-008-FENCING,116088,386668,FW 201926,"386668-4""X4"" NEW ENGLAND POST CAP",239,1133.5000000000002
021-008-FENCING,116088,386668,FW 201942,"386668-4""X4"" NEW ENGLAND POST CAP",247,1223.76
021-008-FENCING,116088,386668,FW 202038,"386668-4""X4"" NEW ENGLAND POST CAP",244,1209.4300000000003
021-008-FENCING,116088,386668,FW 201805,"386668-4""X4"" NEW ENGLAND POST CAP",162,810.14000000000044
021-008-FENCING,116088,386668,FW 201851,"386668-4""X4"" NEW ENGLAND POST CAP",11,40.600000000000009
021-008-FENCING,116088,386668,FW 201840,"386668-4""X4"" NEW ENGLAND POST CAP",102,477.69000000000005
021-008-FENCING,116088,386668,FW 202017,"386668-4""X4"" NEW ENGLAND POST CAP",1109,5662.0499999999975
021-008-FENCING,116088,386668,FW 201834,"386668-4""X4"" NEW ENGLAND POST CAP",202,981.22000000000014
021-008-FENCING,116088,386668,FW 202018,"386668-4""X4"" NEW ENGLAND POST CAP",819,4290.0400000000045
021-008-FENCING,116088,386668,FW 202051,"386668-4""X4"" NEW ENGLAND POST CAP",156,760.88000000000022
021-008-FENCING,116088,386668,FW 202101,"386668-4""X4"" NEW ENGLAND POST CAP",176,854.11000000000024
021-008-FENCING,116088,386668,FW 202020,"386668-4""X4"" NEW ENGLAND POST CAP",879,4529.1000000000022
021-008-FENCING,116088,386668,FW 201934,"386668-4""X4"" NEW ENGLAND POST CAP",384,1849.0000000000009
021-008-FENCING,116088,386668,FW 201905,"386668-4""X4"" NEW ENGLAND POST CAP",109,274.53999999999996
021-008-FENCING,116088,386668,FW 202047,"386668-4""X4"" NEW ENGLAND POST CAP",98,485.6699999999999
021-008-FENCING,144205,560588,FW 202029,560588-DOVER WHITE VINYL GATE KIT,136,14999.929999999998
021-008-FENCING,144205,560588,FW 201827,560588-DOVER WHITE VINYL GATE KIT,77,8169.5800000000045
021-008-FENCING,144205,560588,FW 201844,560588-DOVER WHITE VINYL GATE KIT,20,2064.4900000000007
021-008-FENCING,144205,560588,FW 201935,560588-DOVER WHITE VINYL GATE KIT,89,9584.2800000000079
021-008-FENCING,144205,560588,FW 202102,560588-DOVER WHITE VINYL GATE KIT,-2,-242.13
021-008-FENCING,144205,560588,FW 201950,560588-DOVER WHITE VINYL GATE KIT,23,2671.45
021-008-FENCING,144205,560588,FW 202032,560588-DOVER WHITE VINYL GATE KIT,193,21777.38
021-008-FENCING,144205,560588,FW 202023,560588-DOVER WHITE VINYL GATE KIT,86,9544.070000000007
021-008-FENCING,144205,560588,FW 201920,560588-DOVER WHITE VINYL GATE KIT,93,9978.980000000005
021-008-FENCING,144205,560588,FW 201929,560588-DOVER WHITE VINYL GATE KIT,102,10721.18
021-008-FENCING,144205,560588,FW 201848,560588-DOVER WHITE VINYL GATE KIT,5,650.84999999999991
021-008-FENCING,144205,560588,FW 202043,560588-DOVER WHITE VINYL GATE KIT,78,8841.1200000000026
021-008-FENCING,144205,560588,FW 201838,560588-DOVER WHITE VINYL GATE KIT,55,5659.0199999999986
021-008-FENCING,144205,560588,FW 202010,560588-DOVER WHITE VINYL GATE KIT,148,15960.339999999987
021-008-FENCING,144205,560588,FW 201938,560588-DOVER WHITE VINYL GATE KIT,82,9133.1000000000022
021-008-FENCING,144205,560588,FW 201947,560588-DOVER WHITE VINYL GATE KIT,14,1500.12
021-008-FENCING,144205,560588,FW 202031,560588-DOVER WHITE VINYL GATE KIT,87,9518.9600000000046
021-008-FENCING,144205,560588,FW 202006,560588-DOVER WHITE VINYL GATE KIT,66,7231.5899999999983
021-008-FENCING,144205,560588,FW 201840,560588-DOVER WHITE VINYL GATE KIT,38,4152.2299999999987
021-008-FENCING,144205,560588,FW 201824,560588-DOVER WHITE VINYL GATE KIT,55,5846.1299999999965
021-008-FENCING,144205,560588,FW 201904,560588-DOVER WHITE VINYL GATE KIT,23,2121.8900000000003
021-008-FENCING,144205,560588,FW 201924,560588-DOVER WHITE VINYL GATE KIT,111,11862.400000000005
021-008-FENCING,144205,560588,FW 202049,560588-DOVER WHITE VINYL GATE KIT,52,5958.75
021-008-FENCING,144205,560588,FW 202007,560588-DOVER WHITE VINYL GATE KIT,74,8018.0200000000059
021-008-FENCING,144205,560588,FW 202039,560588-DOVER WHITE VINYL GATE KIT,100,10614.040000000005
021-008-FENCING,144205,560588,FW 201850,560588-DOVER WHITE VINYL GATE KIT,0,90
021-008-FENCING,144205,560588,FW 202005,560588-DOVER WHITE VINYL GATE KIT,59,6481.8
021-008-FENCING,144205,560588,FW 201943,560588-DOVER WHITE VINYL GATE KIT,27,2947.65
021-008-FENCING,144205,560588,FW 202038,560588-DOVER WHITE VINYL GATE KIT,63,6752.08
021-008-FENCING,144205,560588,FW 201829,560588-DOVER WHITE VINYL GATE KIT,105,11250.92
021-008-FENCING,144205,560588,FW 201751,560588-DOVER WHITE VINYL GATE KIT,12,1029.75
021-008-FENCING,144205,560588,FW 202002,560588-DOVER WHITE VINYL GATE KIT,12,1410.0900000000001
021-008-FENCING,144205,560588,FW 202022,560588-DOVER WHITE VINYL GATE KIT,125,13472.559999999992
021-008-FENCING,144205,560588,FW 201944,560588-DOVER WHITE VINYL GATE KIT,27,3111.88
021-008-FENCING,144205,560588,FW 201921,560588-DOVER WHITE VINYL GATE KIT,126,14005.329999999989
021-008-FENCING,144205,560588,FW 201923,560588-DOVER WHITE VINYL GATE KIT,117,12521.339999999993
021-008-FENCING,144205,560588,FW 202047,560588-DOVER WHITE VINYL GATE KIT,26,2803.9300000000003
021-008-FENCING,144205,560588,FW 202051,560588-DOVER WHITE VINYL GATE KIT,35,3980.87
021-008-FENCING,144205,560588,FW 201925,560588-DOVER WHITE VINYL GATE KIT,74,7949.1700000000019
021-008-FENCING,144205,560588,FW 201914,560588-DOVER WHITE VINYL GATE KIT,104,10959.039999999999
021-008-FENCING,144205,560588,FW 201831,560588-DOVER WHITE VINYL GATE KIT,100,10587.850000000006
021-008-FENCING,144205,560588,FW 201906,560588-DOVER WHITE VINYL GATE KIT,44,3356.0899999999988
021-008-FENCING,144205,560588,FW 201916,560588-DOVER WHITE VINYL GATE KIT,110,11646.72
021-008-FENCING,144205,560588,FW 201930,560588-DOVER WHITE VINYL GATE KIT,97,10169.060000000005
021-008-FENCING,144205,560588,FW 202037,560588-DOVER WHITE VINYL GATE KIT,111,12294.340000000002
021-008-FENCING,144205,560588,FW 201845,560588-DOVER WHITE VINYL GATE KIT,25,2704.43
